OrderItemID,OrderID,ProductID,Quantity,UnitRetailPrice,UnitDiscountAmount,NetUnitPrice,UnitCostAtSale,PlatformFeeAmount,VATAmount
900396,500139,2051,1,18.1,0.0,18.1,11.74,0.0,3.02
900397,500139,2003,2,18.62,0.0,18.62,12.98,0.0,6.21
900398,500140,2003,1,17.82,0.0,17.82,12.98,0.0,2.97
900399,500140,2039,1,18.49,0.92,17.57,11.93,0.0,2.93
900400,500141,2003,1,18.07,0.0,18.07,12.98,0.0,3.01
900401,500141,2039,1,18.48,0.0,18.48,11.93,0.0,3.08
900402,500142,2027,1,18.55,0.0,18.55,13.37,0.0,3.09
900403,500142,2034,1,18.8,0.0,18.8,10.38,0.0,3.13
900404,500142,2022,1,30.8,0.0,30.8,17.06,0.0,5.13
900405,500142,2070,1,25.36,0.0,25.36,12.61,0.0,4.23
900406,500143,2003,1,18.52,0.0,18.52,12.98,0.0,3.09
900407,500143,2010,1,22.65,0.0,22.65,15.01,0.0,3.77
900408,500143,2039,1,17.71,0.0,17.71,11.93,0.0,2.95
900409,500144,2061,1,31.27,0.0,31.27,13.63,0.0,5.21
900410,500144,2015,1,17.83,0.0,17.83,10.34,0.0,2.97
900411,500144,2034,1,17.61,0.0,17.61,10.38,0.0,2.93
900412,500144,2025,1,18.83,0.0,18.83,9.09,0.0,3.14
900413,500145,2025,1,17.89,0.0,17.89,9.09,0.0,2.98
900414,500145,2037,1,18.72,0.94,17.78,8.77,0.0,2.96
900415,500145,2051,2,17.89,0.0,17.89,11.74,0.0,5.96
900416,500146,2025,1,18.29,0.91,17.38,9.09,0.0,2.9
900417,500147,2061,2,30.97,0.0,30.97,13.63,0.0,10.32
900418,500147,2037,1,17.49,0.0,17.49,8.77,0.0,2.91
900419,500147,2010,3,22.5,0.0,22.5,15.01,0.0,11.25
900420,500148,2024,2,29.09,0.0,29.09,15.38,0.0,9.7
900421,500149,2061,1,30.8,3.08,27.72,13.63,0.0,4.62
900422,500149,2051,2,18.06,0.9,17.16,11.74,0.0,5.72
900423,500150,2003,1,17.56,0.0,17.56,12.98,0.0,2.93
900424,500150,2061,3,30.72,0.0,30.72,13.63,0.0,15.36
900425,500150,2015,1,17.98,0.9,17.08,10.34,0.0,2.85
900426,500150,2025,1,17.78,0.0,17.78,9.09,0.0,2.96
900427,500151,2034,1,17.8,0.0,17.8,10.38,0.0,2.97
900428,500151,2061,1,30.31,0.0,30.31,13.63,0.0,5.05
900429,500151,2048,1,17.81,0.0,17.81,9.64,0.0,2.97
900430,500152,2025,1,17.97,0.0,17.97,9.09,0.0,2.99
900431,500152,2010,2,22.7,0.0,22.7,15.01,0.0,7.57
900432,500152,2015,1,17.89,0.89,17.0,10.34,0.0,2.83
900433,500152,2003,1,18.41,0.92,17.49,12.98,0.0,2.91
900434,500153,2061,1,30.73,0.0,30.73,13.63,0.0,5.12
900435,500153,2048,1,18.19,0.0,18.19,9.64,0.0,3.03
900436,500153,2010,1,23.47,0.0,23.47,15.01,0.0,3.91
900437,500153,2022,1,31.14,0.0,31.14,17.06,0.0,5.19
900438,500154,2022,1,31.11,0.0,31.11,17.06,0.0,5.18
900439,500154,2015,1,17.6,0.0,17.6,10.34,0.0,2.93
900440,500154,2061,1,29.64,0.0,29.64,13.63,0.0,4.94
900441,500154,2003,2,18.44,0.0,18.44,12.98,0.0,6.15
900442,500155,2025,1,17.78,0.0,17.78,9.09,0.0,2.96
900443,500155,2046,1,17.55,0.0,17.55,10.16,0.0,2.92
900444,500156,2070,3,24.82,0.0,24.82,12.61,0.0,12.41
900445,500156,2025,2,18.7,0.0,18.7,9.09,0.0,6.23
900446,500157,2061,1,30.88,0.0,30.88,13.63,0.0,5.15
900447,500157,2070,1,24.87,1.24,23.63,12.61,0.0,3.94
900448,500158,2024,2,31.38,0.0,31.38,15.38,0.0,10.46
900449,500158,2003,1,17.58,0.0,17.58,12.98,0.0,2.93
900450,500158,2049,3,18.53,0.0,18.53,8.86,0.0,9.27
900451,500159,2022,1,29.89,0.0,29.89,17.06,0.0,4.98
900452,500159,2057,1,17.88,0.89,16.99,9.35,0.0,2.83
900453,500159,2061,1,30.86,0.0,30.86,13.63,0.0,5.14
900454,500160,2048,1,18.14,0.0,18.14,9.64,0.0,3.02
900455,500160,2051,2,17.45,0.0,17.45,11.74,0.0,5.82
900456,500161,2060,1,17.93,0.0,17.93,8.78,0.0,2.99
900457,500161,2070,2,26.18,0.0,26.18,12.61,0.0,8.73
900458,500161,2003,2,17.46,0.0,17.46,12.98,0.0,5.82
900459,500161,2025,1,17.45,0.0,17.45,9.09,0.0,2.91
900460,500162,2003,1,17.54,0.88,16.66,12.98,0.0,2.78
900461,500162,2025,2,17.55,0.0,17.55,9.09,0.0,5.85
900462,500163,2049,1,18.14,0.0,18.14,8.86,0.0,3.02
900463,500163,2025,3,18.34,0.92,17.42,9.09,0.0,8.71
900464,500164,2022,1,31.21,1.56,29.65,17.06,0.0,4.94
900465,500164,2048,1,18.1,0.0,18.1,9.64,0.0,3.02
900466,500164,2060,1,18.31,0.0,18.31,8.78,0.0,3.05
900467,500164,2051,1,17.68,0.0,17.68,11.74,0.0,2.95
900468,500165,2022,1,31.24,0.0,31.24,17.06,0.0,5.21
900469,500165,2037,2,17.97,0.0,17.97,8.77,0.0,5.99
900470,500166,2051,1,18.26,0.91,17.35,11.74,0.0,2.89
900471,500166,2070,1,25.17,0.0,25.17,12.61,0.0,4.2
900472,500166,2049,1,18.83,0.0,18.83,8.86,0.0,3.14
900473,500166,2015,1,17.59,0.0,17.59,10.34,0.0,2.93
900474,500167,2003,2,17.5,0.0,17.5,12.98,0.0,5.83
900475,500167,2025,1,17.65,0.0,17.65,9.09,0.0,2.94
900476,500167,2015,1,18.56,0.93,17.63,10.34,0.0,2.94
900477,500168,2003,1,17.93,0.0,17.93,12.98,0.0,2.99
900478,500168,2070,1,26.2,0.0,26.2,12.61,0.0,4.37
900479,500168,2060,1,18.48,1.85,16.63,8.78,0.0,2.77
900480,500168,2010,1,23.88,1.19,22.69,15.01,0.0,3.78
900481,500169,2003,1,18.85,0.0,18.85,12.98,0.0,3.14
900482,500169,2027,1,18.05,0.0,18.05,13.37,0.0,3.01
900483,500170,2025,1,17.94,0.0,17.94,9.09,0.0,2.99
900484,500170,2003,1,18.79,0.0,18.79,12.98,0.0,3.13
900485,500171,2070,3,25.25,0.0,25.25,12.61,0.0,12.62
900486,500171,2039,2,18.46,0.0,18.46,11.93,0.0,6.15
900487,500171,2060,1,17.73,0.0,17.73,8.78,0.0,2.96
900488,500172,2046,1,18.03,0.0,18.03,10.16,0.0,3.0
900489,500172,2060,2,18.01,0.0,18.01,8.78,0.0,6.0
900490,500172,2003,1,17.49,0.0,17.49,12.98,0.0,2.91
900491,500173,2022,1,29.7,0.0,29.7,17.06,0.0,4.95
900492,500173,2060,2,17.68,0.0,17.68,8.78,0.0,5.89
900493,500173,2034,1,18.8,0.0,18.8,10.38,0.0,3.13
900494,500173,2003,1,18.69,0.0,18.69,12.98,0.0,3.12
900495,500174,2046,1,18.63,0.0,18.63,10.16,0.0,3.1
900496,500174,2039,1,17.59,0.88,16.71,11.93,0.0,2.79
900497,500174,2025,1,18.02,0.0,18.02,9.09,0.0,3.0
900498,500175,2003,1,17.47,1.75,15.72,12.98,0.0,2.62
900499,500176,2025,1,18.44,0.0,18.44,9.09,0.0,3.07
900500,500177,2010,1,23.55,0.0,23.55,15.01,0.0,3.92
900501,500177,2015,1,18.35,0.92,17.43,10.34,0.0,2.9
900502,500177,2046,1,18.2,0.0,18.2,10.16,0.0,3.03
900503,500177,2060,1,17.5,0.0,17.5,8.92,0.0,2.92
900504,500178,2057,1,18.76,0.0,18.76,9.35,0.0,3.13
900505,500178,2025,1,17.93,0.0,17.93,9.09,0.0,2.99
900506,500178,2015,1,18.37,0.0,18.37,10.34,0.0,3.06
900507,500179,2060,1,17.65,0.0,17.65,8.92,0.0,2.94
900508,500179,2070,1,25.03,0.0,25.03,12.61,0.0,4.17
900509,500179,2025,1,18.3,0.0,18.3,9.09,0.0,3.05
900510,500180,2010,1,23.28,0.0,23.28,15.01,0.0,3.88
900511,500180,2057,1,17.97,0.9,17.07,9.35,0.0,2.84
900512,500180,2036,1,18.74,0.0,18.74,10.64,0.0,3.12
900513,500181,2015,1,17.96,0.0,17.96,10.34,0.0,2.99
900514,500181,2057,1,18.86,0.0,18.86,9.35,0.0,3.14
900515,500181,2036,1,18.73,0.0,18.73,10.64,0.0,3.12
900516,500181,2070,1,24.75,0.0,24.75,12.61,0.0,4.12
900517,500182,2036,2,17.49,0.87,16.62,10.64,0.0,5.54
900518,500182,2025,1,18.04,0.0,18.04,9.09,0.0,3.01
900519,500182,2049,1,18.12,0.0,18.12,8.86,0.0,3.02
900520,500182,2070,1,25.46,0.0,25.46,12.61,0.0,4.24
900521,500183,2072,2,25.72,1.29,24.43,12.69,0.0,8.14
900522,500183,2060,1,18.86,0.0,18.86,8.92,0.0,3.14
900523,500183,2039,1,18.63,0.0,18.63,11.93,0.0,3.1
900524,500184,2048,1,17.83,0.0,17.83,9.64,0.0,2.97
900525,500184,2049,1,17.77,0.0,17.77,8.86,0.0,2.96
900526,500184,2024,1,29.26,0.0,29.26,15.38,0.0,4.88
900527,500184,2060,1,17.88,0.0,17.88,8.92,0.0,2.98
900528,500185,2025,1,18.47,0.0,18.47,9.09,0.0,3.08
900529,500185,2060,1,18.15,0.0,18.15,8.92,0.0,3.02
900530,500186,2072,1,25.39,0.0,25.39,12.69,0.0,4.23
900531,500186,2036,1,18.17,0.0,18.17,10.64,0.0,3.03
900532,500186,2048,1,17.55,0.0,17.55,9.64,0.0,2.92
900533,500187,2048,1,17.89,0.89,17.0,9.64,0.0,2.83
900534,500187,2057,1,17.85,0.0,17.85,9.35,0.0,2.98
900535,500187,2010,1,22.98,0.0,22.98,15.01,0.0,3.83
900536,500188,2039,1,17.83,0.89,16.94,11.93,0.0,2.82
900537,500188,2060,2,17.5,0.88,16.62,8.92,0.0,5.54
900538,500189,2049,1,18.81,0.94,17.87,8.86,0.0,2.98
900539,500189,2039,1,17.76,0.0,17.76,11.93,0.0,2.96
900540,500189,2025,1,18.72,0.94,17.78,9.09,0.0,2.96
900541,500189,2015,1,18.82,0.0,18.82,10.34,0.0,3.14
900542,500190,2022,1,29.98,0.0,29.98,17.06,0.0,5.0
900543,500190,2036,1,18.48,0.0,18.48,10.64,0.0,3.08
900544,500190,2010,1,24.08,2.41,21.67,15.01,0.0,3.61
900545,500191,2010,1,23.19,0.0,23.19,15.01,0.0,3.87
900546,500192,2060,2,18.77,0.0,18.77,8.92,0.0,6.26
900547,500192,2037,1,18.11,0.0,18.11,8.77,0.0,3.02
900548,500193,2039,1,17.99,0.0,17.99,11.93,0.0,3.0
900549,500193,2022,3,30.44,3.04,27.4,17.06,0.0,13.7
900550,500193,2025,1,17.76,1.78,15.98,9.09,0.0,2.66
900551,500193,2010,1,22.63,1.13,21.5,15.01,0.0,3.58
900552,500194,2039,1,17.83,0.0,17.83,11.93,0.0,2.97
900553,500194,2070,2,24.81,0.0,24.81,12.61,0.0,8.27
900554,500195,2024,2,30.04,3.0,27.04,15.38,0.0,9.01
900555,500195,2070,2,25.96,2.6,23.36,12.61,0.0,7.79
900556,500195,2072,1,25.15,0.0,25.15,12.69,0.0,4.19
900557,500195,2060,1,18.2,0.91,17.29,8.92,0.0,2.88
900558,500196,2060,1,18.03,0.0,18.03,8.92,0.0,3.0
900559,500196,2072,3,25.96,1.3,24.66,12.69,0.0,12.33
900560,500197,2039,2,18.46,0.0,18.46,11.93,0.0,6.15
900561,500197,2060,2,18.19,1.82,16.37,8.92,0.0,5.46
900562,500197,2072,1,25.24,0.0,25.24,12.69,0.0,4.21
900563,500198,2070,1,24.49,0.0,24.49,12.61,0.0,4.08
900564,500198,2049,1,17.87,0.0,17.87,8.86,0.0,2.98
900565,500198,2012,2,23.23,0.0,23.23,10.54,0.0,7.74
900566,500198,2048,1,18.43,0.0,18.43,9.64,0.0,3.07
900567,500199,2049,1,18.47,0.0,18.47,8.86,0.0,3.08
900568,500199,2070,1,24.8,2.48,22.32,12.61,0.0,3.72
900569,500199,2037,1,17.47,0.0,17.47,8.77,0.0,2.91
900570,500199,2072,2,24.59,0.0,24.59,12.69,0.0,8.2
900571,500200,2039,2,18.11,0.0,18.11,11.93,0.0,6.04
900572,500201,2010,1,23.67,1.18,22.49,15.01,0.0,3.75
900573,500201,2048,1,18.0,0.0,18.0,9.64,0.0,3.0
900574,500202,2049,3,17.59,0.0,17.59,8.86,0.0,8.79
900575,500202,2072,2,24.7,2.47,22.23,12.69,0.0,7.41
900576,500202,2015,1,18.44,0.0,18.44,10.34,0.0,3.07
900577,500203,2010,1,23.76,0.0,23.76,15.01,0.0,3.96
900578,500203,2022,1,30.9,0.0,30.9,17.06,0.0,5.15
900579,500203,2015,1,18.7,0.0,18.7,10.34,0.0,3.12
900580,500204,2057,2,17.92,0.0,17.92,9.35,0.0,5.97
900581,500204,2039,1,18.7,0.0,18.7,11.93,0.0,3.12
900582,500204,2010,1,22.95,0.0,22.95,15.01,0.0,3.82
900583,500205,2070,1,25.19,0.0,25.19,12.61,0.0,4.2
900584,500205,2012,1,23.0,0.0,23.0,10.54,0.0,3.83
900585,500206,2048,1,17.84,0.0,17.84,9.64,0.0,2.97
900586,500206,2015,1,17.46,0.0,17.46,10.34,0.0,2.91
900587,500206,2022,2,30.92,0.0,30.92,17.06,0.0,10.31
900588,500206,2060,1,17.55,0.0,17.55,8.92,0.0,2.92
900589,500207,2060,1,18.18,1.82,16.36,8.92,0.0,2.73
900590,500207,2012,1,23.2,0.0,23.2,10.54,0.0,3.87
900591,500207,2015,1,17.92,0.0,17.92,10.34,0.0,2.99
900592,500207,2039,1,17.84,0.0,17.84,11.93,0.0,2.97
900593,500208,2022,1,31.17,0.0,31.17,17.06,0.0,5.2
900594,500208,2012,1,23.75,0.0,23.75,10.54,0.0,3.96
900595,500208,2048,3,18.7,0.0,18.7,9.64,0.0,9.35
900596,500208,2049,1,17.48,1.75,15.73,8.86,0.0,2.62
900597,500209,2022,1,29.45,0.0,29.45,17.06,0.0,4.91
900598,500209,2039,1,18.74,0.0,18.74,11.93,0.0,3.12
900599,500210,2012,1,22.93,0.0,22.93,10.54,0.0,3.82
900600,500210,2022,1,30.02,0.0,30.02,17.06,0.0,5.0
900601,500210,2039,1,18.23,0.0,18.23,11.93,0.0,3.04
900602,500210,2049,1,18.52,0.0,18.52,8.86,0.0,3.09
900603,500211,2010,1,22.68,0.0,22.68,15.01,0.0,3.78
900604,500211,2049,1,17.85,0.0,17.85,8.86,0.0,2.98
900605,500212,2048,1,18.68,0.0,18.68,9.64,0.0,3.11
900606,500212,2070,1,25.86,1.29,24.57,12.61,0.0,4.09
900607,500212,2039,1,17.86,0.0,17.86,11.93,0.0,2.98
900608,500212,2022,2,30.3,0.0,30.3,17.06,0.0,10.1
900609,500213,2049,2,17.65,0.88,16.77,8.86,0.0,5.59
900610,500213,2022,1,31.17,0.0,31.17,17.06,0.0,5.2
900611,500214,2024,1,30.62,0.0,30.62,15.38,0.0,5.1
900612,500214,2057,1,18.24,0.0,18.24,9.35,0.0,3.04
900613,500214,2070,1,25.22,0.0,25.22,12.61,0.0,4.2
900614,500215,2022,1,30.4,0.0,30.4,17.06,0.0,5.07
900615,500215,2015,1,18.88,0.0,18.88,10.34,0.0,3.15
900616,500216,2070,1,25.09,0.0,25.09,12.61,0.0,4.18
900617,500216,2015,2,17.5,0.0,17.5,10.34,0.0,5.83
900618,500216,2049,3,18.61,0.0,18.61,8.86,0.0,9.3
900619,500216,2048,1,17.57,0.0,17.57,9.64,0.0,2.93
900620,500217,2039,1,17.51,0.0,17.51,11.93,0.0,2.92
900621,500217,2015,1,17.54,0.0,17.54,10.34,0.0,2.92
900622,500217,2037,1,18.17,0.0,18.17,8.77,0.0,3.03
900623,500217,2010,1,23.58,0.0,23.58,15.01,0.0,3.93
900624,500218,2039,2,18.67,0.0,18.67,11.93,0.0,6.22
900625,500218,2049,1,17.49,0.0,17.49,8.86,0.0,2.91
900626,500218,2027,1,18.39,0.0,18.39,13.37,0.0,3.06
900627,500218,2010,1,23.12,0.0,23.12,15.01,0.0,3.85
900628,500219,2039,2,17.56,0.0,17.56,11.93,0.0,5.85
900629,500219,2048,2,18.34,0.0,18.34,9.64,0.0,6.11
900630,500219,2010,1,23.07,0.0,23.07,15.01,0.0,3.84
900631,500220,2048,1,18.25,0.0,18.25,9.64,0.0,3.04
900632,500220,2024,1,31.02,0.0,31.02,15.38,0.0,5.17
900633,500220,2070,1,25.0,0.0,25.0,12.61,0.0,4.17
900634,500221,2022,1,30.98,0.0,30.98,17.06,0.0,5.16
900635,500221,2057,2,18.29,0.0,18.29,9.35,0.0,6.1
900636,500221,2015,1,18.79,0.0,18.79,10.34,0.0,3.13
900637,500221,2039,1,17.99,0.0,17.99,11.93,0.0,3.0
900638,500222,2049,1,18.75,0.0,18.75,8.86,0.0,3.12
900639,500222,2022,1,31.48,0.0,31.48,17.06,0.0,5.25
900640,500222,2070,1,25.82,0.0,25.82,12.61,0.0,4.3
900641,500222,2027,1,18.86,0.0,18.86,13.37,0.0,3.14
900642,500223,2070,1,25.0,2.5,22.5,12.61,0.0,3.75
900643,500223,2039,1,18.79,0.0,18.79,11.93,0.0,3.13
900644,500223,2037,1,18.11,0.0,18.11,8.77,0.0,3.02
900645,500223,2034,1,18.66,0.0,18.66,10.38,0.0,3.11
900646,500224,2037,1,18.42,0.0,18.42,8.77,0.0,3.07
900647,500224,2022,1,30.33,3.03,27.3,17.06,0.0,4.55
900648,500225,2022,1,29.22,0.0,29.22,17.06,0.0,4.87
900649,500226,2022,1,30.41,0.0,30.41,17.06,0.0,5.07
900650,500226,2024,1,29.95,0.0,29.95,15.38,0.0,4.99
900651,500226,2015,1,18.38,0.0,18.38,10.34,0.0,3.06
900652,500226,2046,1,18.15,0.0,18.15,10.16,0.0,3.02
900653,500227,2034,1,18.43,0.0,18.43,10.38,0.0,3.07
900654,500227,2048,2,17.46,0.0,17.46,9.64,0.0,5.82
900655,500227,2070,1,25.91,0.0,25.91,12.61,0.0,4.32
900656,500228,2022,2,29.63,0.0,29.63,17.06,0.0,9.88
900657,500228,2010,2,22.49,0.0,22.49,15.01,0.0,7.5
900658,500228,2049,1,18.83,0.0,18.83,8.86,0.0,3.14
900659,500228,2070,2,25.92,1.3,24.62,12.61,0.0,8.21
900660,500229,2039,2,17.78,0.0,17.78,11.93,0.0,5.93
900661,500229,2010,1,22.73,0.0,22.73,15.01,0.0,3.79
900662,500229,2015,1,18.77,0.0,18.77,10.34,0.0,3.13
900663,500230,2039,1,17.74,0.0,17.74,11.93,0.0,2.96
900664,500230,2070,1,25.86,0.0,25.86,12.61,0.0,4.31
900665,500230,2015,1,18.72,0.0,18.72,10.34,0.0,3.12
900666,500230,2048,1,17.91,0.0,17.91,9.64,0.0,2.98
900667,500231,2015,2,17.59,0.0,17.59,10.34,0.0,5.86
900668,500231,2048,1,18.85,0.0,18.85,9.64,0.0,3.14
900669,500231,2046,1,17.68,0.0,17.68,10.16,0.0,2.95
900670,500231,2010,1,22.44,0.0,22.44,15.01,0.0,3.74
900671,500232,2024,2,30.64,1.53,29.11,15.38,0.0,9.7
900672,500232,2039,1,18.04,0.0,18.04,11.93,0.0,3.01
900673,500232,2012,1,23.82,0.0,23.82,10.54,0.0,3.97
900674,500233,2027,1,18.51,0.0,18.51,13.37,0.0,3.08
900675,500233,2039,2,17.78,0.0,17.78,11.93,0.0,5.93
900676,500233,2015,2,17.78,0.89,16.89,10.34,0.0,5.63
900677,500234,2070,1,24.54,0.0,24.54,12.61,0.0,4.09
900678,500234,2039,2,17.49,0.0,17.49,11.93,0.0,5.83
900679,500235,2039,2,18.33,0.0,18.33,11.93,0.0,6.11
900680,500235,2010,1,23.19,0.0,23.19,15.01,0.0,3.87
900681,500235,2037,1,18.64,0.0,18.64,8.77,0.0,3.11
900682,500236,2022,2,29.27,0.0,29.27,17.06,0.0,9.76
900683,500236,2070,3,24.71,1.24,23.47,12.61,0.0,11.73
900684,500236,2039,2,18.46,0.0,18.46,11.93,0.0,6.15
900685,500237,2015,1,17.46,0.87,16.59,10.34,0.0,2.76
900686,500237,2034,1,17.9,0.0,17.9,10.38,0.0,2.98
900687,500237,2010,2,23.09,0.0,23.09,15.01,0.0,7.7
900688,500238,2070,1,24.77,1.24,23.53,12.61,0.0,3.92
900689,500238,2034,1,18.51,0.0,18.51,10.38,0.0,3.08
900690,500238,2022,3,29.57,0.0,29.57,17.06,0.0,14.78
900691,500239,2039,1,17.74,0.0,17.74,11.93,0.0,2.96
900692,500239,2070,1,25.91,2.59,23.32,12.61,0.0,3.89
900693,500240,2015,2,18.19,0.0,18.19,10.34,0.0,6.06
900694,500240,2039,1,17.79,0.0,17.79,11.93,0.0,2.96
900695,500241,2015,2,18.64,0.0,18.64,10.34,0.0,6.21
900696,500241,2027,1,18.14,0.91,17.23,13.37,0.0,2.87
900697,500241,2039,2,17.47,0.0,17.47,11.93,0.0,5.82
900698,500242,2039,1,17.75,0.0,17.75,11.93,0.0,2.96
900699,500242,2010,3,22.71,0.0,22.71,15.01,0.0,11.35
900700,500243,2039,1,17.71,0.0,17.71,11.93,0.0,2.95
900701,500243,2010,1,23.46,0.0,23.46,15.01,0.0,3.91
900702,500244,2039,2,17.52,0.0,17.52,11.93,0.0,5.84
900703,500244,2057,3,17.52,0.0,17.52,9.35,0.0,8.76
900704,500245,2012,1,23.7,0.0,23.7,10.54,0.0,3.95
900705,500245,2039,3,18.51,0.0,18.51,11.93,0.0,9.25
900706,500246,2070,1,25.96,0.0,25.96,12.61,0.0,4.33
900707,500246,2015,1,17.58,0.0,17.58,10.34,0.0,2.93
900708,500247,2015,1,18.05,0.9,17.15,10.34,0.0,2.86
900709,500247,2010,1,22.81,0.0,22.81,15.01,0.0,3.8
900710,500247,2039,1,18.13,0.91,17.22,11.93,0.0,2.87
900711,500248,2027,2,17.82,0.0,17.82,13.37,0.0,5.94
900712,500249,2010,2,23.23,0.0,23.23,15.01,0.0,7.74
900713,500249,2034,2,17.74,0.0,17.74,10.38,0.0,5.91
900714,500249,2037,1,17.58,1.76,15.82,8.77,0.0,2.64
900715,500250,2070,1,25.34,0.0,25.34,12.61,0.0,4.22
900716,500250,2039,2,17.59,0.0,17.59,11.93,0.0,5.86
900717,500250,2046,2,18.74,1.87,16.87,10.16,0.0,5.62
900718,500250,2034,1,17.98,0.9,17.08,10.38,0.0,2.85
900719,500251,2010,1,24.04,0.0,24.04,15.01,0.0,4.01
900720,500251,2070,1,25.34,0.0,25.34,12.61,0.0,4.22
900721,500251,2022,1,30.15,0.0,30.15,17.06,0.0,5.02
900722,500253,2012,2,22.89,0.0,22.89,10.54,0.0,7.63
900723,500254,2039,1,17.57,0.0,17.57,11.93,0.0,2.93
900724,500255,2010,3,23.25,0.0,23.25,15.01,0.0,11.62
900725,500255,2022,2,29.24,0.0,29.24,17.06,0.0,9.75
900726,500255,2070,1,24.72,0.0,24.72,12.61,0.0,4.12
900727,500255,2039,1,18.65,0.0,18.65,11.93,0.0,3.11
900728,500256,2015,2,17.97,0.0,17.97,10.34,0.0,5.99
900729,500257,2070,1,25.79,0.0,25.79,12.61,0.0,4.3
900730,500257,2022,1,30.57,0.0,30.57,17.06,0.0,5.09
900731,500257,2039,1,18.04,0.0,18.04,11.93,0.0,3.01
900732,500257,2015,1,18.02,0.0,18.02,10.34,0.0,3.0
900733,500258,2057,1,18.86,1.89,16.97,9.35,0.0,2.83
900734,500258,2070,2,25.07,2.51,22.56,12.61,0.0,7.52
900735,500259,2046,1,17.88,0.0,17.88,10.16,0.0,2.98
900736,500259,2039,1,17.71,0.0,17.71,11.93,0.0,2.95
900737,500259,2010,1,22.97,0.0,22.97,15.01,0.0,3.83
900738,500260,2039,1,18.63,1.86,16.77,11.93,0.0,2.79
900739,500260,2012,1,22.83,0.0,22.83,10.54,0.0,3.8
900740,500261,2022,2,31.38,0.0,31.38,17.06,0.0,10.46
900741,500261,2070,1,26.05,0.0,26.05,12.61,0.0,4.34
900742,500261,2027,1,18.41,0.0,18.41,13.37,0.0,3.07
900743,500262,2022,1,30.46,1.52,28.94,17.06,0.0,4.82
900744,500262,2057,1,17.9,0.0,17.9,9.35,0.0,2.98
900745,500263,2010,1,23.16,0.0,23.16,15.01,0.0,3.86
900746,500263,2022,1,29.85,0.0,29.85,17.06,0.0,4.97
900747,500263,2039,1,18.62,0.0,18.62,11.93,0.0,3.1
900748,500264,2015,1,18.83,0.0,18.83,10.34,0.0,3.14
900749,500264,2046,1,17.53,0.0,17.53,10.16,0.0,2.92
900750,500265,2015,1,18.53,0.0,18.53,10.34,0.0,3.09
900751,500265,2012,1,22.9,0.0,22.9,10.54,0.0,3.82
900752,500266,2015,1,18.02,0.0,18.02,10.34,0.0,3.0
900753,500266,2070,1,25.29,0.0,25.29,12.61,0.0,4.21
900754,500267,2015,2,18.22,0.0,18.22,10.34,0.0,6.07
900755,500267,2022,2,29.2,0.0,29.2,17.06,0.0,9.73
900756,500268,2055,1,18.0,0.0,18.0,13.36,0.0,3.0
900757,500268,2039,1,18.52,0.0,18.52,11.93,0.0,3.09
900758,500268,2007,3,19.71,0.99,18.72,11.67,0.0,9.36
900759,500268,2010,1,23.07,0.0,23.07,15.01,0.0,3.84
900760,500269,2055,2,18.18,0.0,18.18,13.36,0.0,6.06
900761,500269,2037,1,17.82,0.0,17.82,8.77,0.0,2.97
900762,500269,2057,1,18.03,0.9,17.13,9.35,0.0,2.85
900763,500270,2010,1,22.74,0.0,22.74,15.01,0.0,3.79
900764,500270,2055,1,17.45,0.0,17.45,13.36,0.0,2.91
900765,500270,2022,3,30.46,0.0,30.46,17.06,0.0,15.23
900766,500271,2039,1,18.08,1.81,16.27,11.93,0.0,2.71
900767,500272,2022,1,29.72,2.97,26.75,17.06,0.0,4.46
900768,500272,2057,1,18.29,1.83,16.46,9.35,0.0,2.74
900769,500272,2010,1,23.31,0.0,23.31,15.01,0.0,3.88
900770,500272,2039,1,17.96,0.0,17.96,11.93,0.0,2.99
900771,500273,2055,1,17.68,0.0,17.68,13.36,0.0,2.95
900772,500273,2022,1,30.05,0.0,30.05,17.06,0.0,5.01
900773,500273,2039,2,18.88,0.0,18.88,11.93,0.0,6.29
900774,500274,2070,1,26.08,0.0,26.08,12.61,0.0,4.35
900775,500274,2039,1,18.59,1.86,16.73,11.93,0.0,2.79
900776,500274,2055,1,17.74,0.0,17.74,13.36,0.0,2.96
900777,500275,2015,2,17.81,0.0,17.81,10.34,0.0,5.94
900778,500275,2046,1,17.93,0.0,17.93,10.16,0.0,2.99
900779,500277,2070,2,25.87,0.0,25.87,12.61,0.0,8.62
900780,500277,2039,1,18.34,0.0,18.34,11.93,0.0,3.06
900781,500277,2046,1,17.62,0.0,17.62,10.16,0.0,2.94
900782,500278,2057,1,17.76,0.89,16.87,9.35,0.0,2.81
900783,500278,2015,2,17.74,0.0,17.74,10.34,0.0,5.91
900784,500278,2039,1,18.69,0.0,18.69,11.93,0.0,3.12
900785,500279,2055,1,18.51,0.0,18.51,13.36,0.0,3.08
900786,500279,2034,1,17.46,0.0,17.46,10.38,0.0,2.91
900787,500280,2010,1,23.11,2.31,20.8,15.01,0.0,3.47
900788,500280,2055,2,17.96,0.0,17.96,13.36,0.0,5.99
900789,500280,2034,3,18.5,0.0,18.5,10.38,0.0,9.25
900790,500281,2010,1,22.49,0.0,22.49,15.01,0.0,3.75
900791,500281,2055,1,18.4,0.0,18.4,13.36,0.0,3.07
900792,500282,2015,1,18.7,0.0,18.7,10.34,0.0,3.12
